,name,display_name,short_description,description,created_by,released,created_at,updated_at,featured
591,cryptocurrency,Cryptocurrency,暗号通貨とは、暗号技術を利用したデジタル通貨です。,暗号通貨は、支持する人に依存してのみ価値を持つデジタル通貨である。暗号通貨のセキュリティは、ブロックチェーンに依存している。ブロックチェーンとは、ピアツーピアのネットワークを通じて記録を安全に保つように組織されたデータベースである。各記録はブロック内に保存され、各ブロックはタイムスタンプとその前のブロックへのリンクを保持する。最初の暗号通貨は、2009年にSatoshi Nakamotoによって実装されたBitcoinです。,Satoshi Nakamoto,"January 3, 2009",2017-01-31T22:53:46Z,2022-03-20T03:46:26Z,True
592,awesome,Awesome Lists,スゴイリストとは、コミュニティがキュレーションしたスゴイもののリストです。,すごいリストとは、コミュニティによってキュレーションされたすごいもののリストです。CLI アプリケーションからファンタジーの本まで、あらゆるものについての素晴らしいリストがあります。メインリポジトリは、スゴイリストのキュレーションリストとして機能しています。,Sindre Sorhus and the community,"July 11, 2014",2017-01-31T20:46:20Z,2022-03-20T03:46:02Z,True
593,http,HTTP,HTTP（Hypertext Transfer Protocol）は、Web上での通信の標準規格です。,HTTP（Hypertext Transfer Protocol）は、サーバーにリクエストを送信し、ファイルの形でレスポンスを受信するために使用されるリクエストとレスポンスのプロトコルである。HTTPは、Webのデータ通信の基本となっています。HTTPSは、HTTPを進化させたもので、「S」はセキュアソケットレイヤーを表し、HTTPでの通信をより安全にするものです。,Tim Berners-Lee,1989,2016-12-20T17:21:37Z,2022-03-20T03:45:16Z,True
594,azure,Azure,Azureは、マイクロソフトが提供するクラウドコンピューティングサービスです。,Azureは、マイクロソフトが作成したクラウドコンピューティングサービスで、マイクロソフトが管理するデータセンターのグローバルネットワークを通じて、アプリケーションやサービスを構築、テスト、デプロイ、管理するものです。,Microsoft,"February 1, 2010",2017-01-31T21:37:36Z,2022-03-20T03:45:20Z,True
595,postgresql,PostgreSQL,PostgreSQLは、オープンソースのデータベースシステムです。,PostgreSQLは、オブジェクトリレーショナルデータベース管理システムです。PostgreSQLは、カリフォルニア大学バークレー校のIngresプロジェクトから生まれました。,Michael Stonebraker,"July 8, 1996",2017-01-31T21:53:55Z,2022-03-20T03:45:16Z,True
596,laravel,Laravel,Web職人のためのPHPフレームワーク。,Laravelは、MVCウェブアプリケーションの開発に使用される、人気のあるPHPフレームワークです。,Taylor Otwell,June 2011,2017-01-31T20:21:42Z,2022-03-20T03:44:21Z,True
597,firebase,Firebase,Firebaseは、開発者向けにデータ解析とデータベースのWebサービスを提供するモバイルアプリ開発プラットフォームです。,Firebaseは、開発者向けにデータ解析とデータベースのWebサービスを提供するモバイルアプリ開発プラットフォームです。Firebaseは、オンライン統計解析とデータベース通信をアプリケーションに統合するためのAPIを開発者に提供します。,"James Tamplin, Andrew Lee",April 2012,2017-01-27T12:12:52Z,2022-03-20T03:46:52Z,True
598,documentation,Documentation,ドキュメントとは、製品をユーザーに説明するための一連の情報である。,ドキュメントとは、製品が何であるか、どのように動作するか、どのように使用するかなど、ユーザーに対して製品を説明する一連の情報のことである。,,,2017-01-09T22:36:03Z,2022-03-20T03:46:45Z,True
599,jupyter-notebook,Jupyter Notebook,Jupyter Notebookは、ライブコード、ビジュアライゼーション、および説明テキストを含む文書です。,Jupyter Notebookは、Project Jupyterのための言語にとらわれないHTMLノートブックアプリケーションです。Jupyterノートブックは、ライブコード、方程式、可視化、および物語テキストを一緒に作成および共有することができるドキュメントです。データのクリーニングや変換、数値シミュレーション、統計モデリング、データの可視化、機械学習など、さまざまな用途で利用されています。,Jupyter Developers,December 2011,2017-01-31T22:00:05Z,2022-03-20T03:47:41Z,True
600,koa,Koa,Koaは、ES2017の非同期関数を利用した、Node.jsサーバー用の表現力豊かなミドルウェアフレームワークです。,"Koaは、Expressの開発チームによって設計された新しいWebフレームワークです。
より小さく、より表現力豊かで、より堅牢な Web アプリケーションと API の基盤になることを目指しています。
ウェブアプリケーションと API のための、より小さく、より表現力豊かで、より堅牢な基盤になることを目指しています。非同期関数を利用することで、Koa は、コールバックを捨て、エラー処理を大幅に増やすことを可能にします。
コールバックを省き、エラー処理を大幅に向上させることができます。Koa は、そのコアにいかなるミドルウェアもバンドルしません。
Koa は、そのコアにミドルウェアをバンドルせず、サーバーを素早く楽しく書くためのエレガントなメソッドスイートを提供します。
を提供し、サーバを高速で楽しく書くことができます。",TJ Holowaychuk,"December 19, 2013",2017-01-29T21:51:29Z,2022-03-20T03:47:43Z,True
601,julia,The Julia Language,Juliaは、数値計算のための高水準・高性能な動的プログラミング言語です。,Juliaは、高性能な数値解析や計算科学のニーズに対応するために設計された高水準の動的プログラミング言語です。高度なコンパイラ、分散並列実行、数値計算精度、豊富な数学関数ライブラリを備えています。,"Jeff Bezanson, Stefan Karpinski, Viral B. Shah, Alan Edelman","February 14, 2012",2017-01-31T21:41:19Z,2022-03-20T03:47:51Z,True
